Tweet_ID,Username,Tweet_Text,Date_Time,City,Hashtags,Language,Sentiment_Score,Sentiment_Label,Emotion_Type,Topic_Category,Retweet_Count,Likes_Count,Weather_Data,Lowercase_Text,URLs_Found,Emojis,Contains_Question,Contains_Exclamation,Avg_Word_Length,Tokens,Tokens_No_Stopwords,Tokens_No_Punct,Lemmatized_Tokens,Cleaned_Text,Word_Count,Unique_Word_Count,Predicted_Emotion,Predicted_Topic
TWT29,user_330828,Climate researchers in Sargodha have noticed public safety issues related to heatwave in recent months.,3/30/2025 12:00:00 AM,Sargodha,#Smog,en,0.2529,Positive,Climate Stress,Climate,856,9172,heatwave,climate researchers in sargodha have noticed public safety issues related to heatwave in recent months.,[],[],FALSE,FALSE,5.933333333,"['climate', 'researchers', 'in', 'sargodha', 'have', 'noticed', 'public', 'safety', 'issues', 'related', 'to', 'heatwave', 'in', 'recent', 'months', '.']","['climate', 'researchers', 'sargodha', 'noticed', 'public', 'safety', 'issues', 'related', 'heatwave', 'recent', 'months', '.']","['climate', 'researchers', 'sargodha', 'noticed', 'public', 'safety', 'issues', 'related', 'heatwave', 'recent', 'months']","['climate', 'researcher', 'sargodha', 'noticed', 'public', 'safety', 'issue', 'related', 'heatwave', 'recent', 'month']",climate researcher sargodha noticed public safety issue related heatwave recent month,11,11,Disaster Relief / Recovery,Disaster
TWT30,user_2227,Urban planners in Islamabad have noticed health risks related to heavy rainfall after recent reports.,10/19/2022 12:00:00 AM,Islamabad,#GlobalWarming,en,-0.18392,Negative,Disaster Risk,Climate,4788,913,heavy rainfall,urban planners in islamabad have noticed health risks related to heavy rainfall after recent reports.,[],[],FALSE,FALSE,5.8,"['urban', 'planners', 'in', 'islamabad', 'have', 'noticed', 'health', 'risks', 'related', 'to', 'heavy', 'rainfall', 'after', 'recent', 'reports', '.']","['urban', 'planners', 'islamabad', 'noticed', 'health', 'risks', 'related', 'heavy', 'rainfall', 'recent', 'reports', '.']","['urban', 'planners', 'islamabad', 'noticed', 'health', 'risks', 'related', 'heavy', 'rainfall', 'recent', 'reports']","['urban', 'planner', 'islamabad', 'noticed', 'health', 'risk', 'related', 'heavy', 'rainfall', 'recent', 'report']",urban planner islamabad noticed health risk related heavy rainfall recent report,11,11,Severe Disaster Concern,Disaster
TWT31,user_103015,Residents in Khuzdar have noticed environmental challenges related to rising temperatures after recent reports.,4/16/2024 12:00:00 AM,Khuzdar,#ClimateChange,en,0.04632,Neutral,Climate Stress,Climate,2117,1432,rising temperatures,residents in khuzdar have noticed environmental challenges related to rising temperatures after recent reports.,[],[],FALSE,FALSE,7,"['residents', 'in', 'khuzdar', 'have', 'noticed', 'environmental', 'challenges', 'related', 'to', 'rising', 'temperatures', 'after', 'recent', 'reports', '.']","['residents', 'khuzdar', 'noticed', 'environmental', 'challenges', 'related', 'rising', 'temperatures', 'recent', 'reports', '.']","['residents', 'khuzdar', 'noticed', 'environmental', 'challenges', 'related', 'rising', 'temperatures', 'recent', 'reports']","['resident', 'khuzdar', 'noticed', 'environmental', 'challenge', 'related', 'rising', 'temperature', 'recent', 'report']",resident khuzdar noticed environmental challenge related rising temperature recent report,10,10,Climate Awareness,Climate Change
TWT32,user_148629,Citizens in Multan are discussing environmental challenges related to smog in recent months.,7/19/2022 12:00:00 AM,Multan,#PakistanClimate,en,-0.13578,Negative,Health Hazard,Climate,4416,4056,smog,citizens in multan are discussing environmental challenges related to smog in recent months.,[],[],FALSE,FALSE,6.153846154,"['citizens', 'in', 'multan', 'are', 'discussing', 'environmental', 'challenges', 'related', 'to', 'smog', 'in', 'recent', 'months', '.']","['citizens', 'multan', 'discussing', 'environmental', 'challenges', 'related', 'smog', 'recent', 'months', '.']","['citizens', 'multan', 'discussing', 'environmental', 'challenges', 'related', 'smog', 'recent', 'months']","['citizen', 'multan', 'discussing', 'environmental', 'challenge', 'related', 'smog', 'recent', 'month']",citizen multan discussing environmental challenge related smog recent month,9,9,Health Hazard,Pollution
TWT33,user_313539,Climate researchers in Charsadda are discussing serious impacts related to air pollution in recent months.,12/5/2024 12:00:00 AM,Charsadda,#Heatwave,en,-0.090764444,Neutral,Health Hazard,Climate,3447,579,air pollution,climate researchers in charsadda are discussing serious impacts related to air pollution in recent months.,[],[],FALSE,FALSE,6.133333333,"['climate', 'researchers', 'in', 'charsadda', 'are', 'discussing', 'serious', 'impacts', 'related', 'to', 'air', 'pollution', 'in', 'recent', 'months', '.']","['climate', 'researchers', 'charsadda', 'discussing', 'serious', 'impacts', 'related', 'air', 'pollution', 'recent', 'months', '.']","['climate', 'researchers', 'charsadda', 'discussing', 'serious', 'impacts', 'related', 'air', 'pollution', 'recent', 'months']","['climate', 'researcher', 'charsadda', 'discussing', 'serious', 'impact', 'related', 'air', 'pollution', 'recent', 'month']",climate researcher charsadda discussing serious impact related air pollution recent month,11,11,Health Hazard,Pollution
TWT34,user_654949,Urban planners in Islamabad have noticed public safety issues related to air pollution during ongoing environmental changes.,12/1/2022 12:00:00 AM,Islamabad,#Environment,en,0.2529,Positive,Health Hazard,Climate,3791,2187,air pollution,urban planners in islamabad have noticed public safety issues related to air pollution during ongoing environmental changes.,[],[],FALSE,FALSE,6.352941176,"['urban', 'planners', 'in', 'islamabad', 'have', 'noticed', 'public', 'safety', 'issues', 'related', 'to', 'air', 'pollution', 'during', 'ongoing', 'environmental', 'changes', '.']","['urban', 'planners', 'islamabad', 'noticed', 'public', 'safety', 'issues', 'related', 'air', 'pollution', 'ongoing', 'environmental', 'changes', '.']","['urban', 'planners', 'islamabad', 'noticed', 'public', 'safety', 'issues', 'related', 'air', 'pollution', 'ongoing', 'environmental', 'changes']","['urban', 'planner', 'islamabad', 'noticed', 'public', 'safety', 'issue', 'related', 'air', 'pollution', 'ongoing', 'environmental', 'change']",urban planner islamabad noticed public safety issue related air pollution ongoing environmental change,13,13,Environmental Awareness,Pollution
TWT35,user_355918,Urban planners in Islamabad are discussing health risks related to heavy rainfall as weather conditions shift.,10/5/2021 12:00:00 AM,Islamabad,#Smog,en,-0.190586667,Negative,Disaster Risk,Climate,3542,2656,heavy rainfall,urban planners in islamabad are discussing health risks related to heavy rainfall as weather conditions shift.,[],[],FALSE,FALSE,5.9375,"['urban', 'planners', 'in', 'islamabad', 'are', 'discussing', 'health', 'risks', 'related', 'to', 'heavy', 'rainfall', 'as', 'weather', 'conditions', 'shift', '.']","['urban', 'planners', 'islamabad', 'discussing', 'health', 'risks', 'related', 'heavy', 'rainfall', 'weather', 'conditions', 'shift', '.']","['urban', 'planners', 'islamabad', 'discussing', 'health', 'risks', 'related', 'heavy', 'rainfall', 'weather', 'conditions', 'shift']","['urban', 'planner', 'islamabad', 'discussing', 'health', 'risk', 'related', 'heavy', 'rainfall', 'weather', 'condition', 'shift']",urban planner islamabad discussing health risk related heavy rainfall weather condition shift,12,12,Severe Disaster Concern,Disaster
TWT36,user_835333,Citizens in Rawalpindi are observing public safety issues related to smog after recent reports.,4/10/2024 12:00:00 AM,Rawalpindi,#Heatwave,en,0.09186,Neutral,Health Hazard,Climate,2370,6207,smog,citizens in rawalpindi are observing public safety issues related to smog after recent reports.,[],[],FALSE,FALSE,5.857142857,"['citizens', 'in', 'rawalpindi', 'are', 'observing', 'public', 'safety', 'issues', 'related', 'to', 'smog', 'after', 'recent', 'reports', '.']","['citizens', 'rawalpindi', 'observing', 'public', 'safety', 'issues', 'related', 'smog', 'recent', 'reports', '.']","['citizens', 'rawalpindi', 'observing', 'public', 'safety', 'issues', 'related', 'smog', 'recent', 'reports']","['citizen', 'rawalpindi', 'observing', 'public', 'safety', 'issue', 'related', 'smog', 'recent', 'report']",citizen rawalpindi observing public safety issue related smog recent report,10,10,Environmental Awareness,Pollution
TWT37,user_713725,Local communities in Thatta have noticed health risks related to water scarcity due to changing climate patterns.,9/21/2018 12:00:00 AM,Thatta,#PakistanClimate,en,-0.180586667,Negative,Resource Crisis,Climate,1828,7023,water scarcity,local communities in thatta have noticed health risks related to water scarcity due to changing climate patterns.,[],[],FALSE,FALSE,5.705882353,"['local', 'communities', 'in', 'thatta', 'have', 'noticed', 'health', 'risks', 'related', 'to', 'water', 'scarcity', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['local', 'communities', 'thatta', 'noticed', 'health', 'risks', 'related', 'water', 'scarcity', 'due', 'changing', 'climate', 'patterns', '.']","['local', 'communities', 'thatta', 'noticed', 'health', 'risks', 'related', 'water', 'scarcity', 'due', 'changing', 'climate', 'patterns']","['local', 'community', 'thatta', 'noticed', 'health', 'risk', 'related', 'water', 'scarcity', 'due', 'changing', 'climate', 'pattern']",local community thatta noticed health risk related water scarcity due changing climate pattern,13,13,Resource Crisis,Resource Issue
TWT38,user_89922,Citizens in Islamabad are observing health risks related to heavy rainfall due to changing climate patterns.,5/6/2025 12:00:00 AM,Islamabad,#Floods,en,-0.207253333,Negative,Disaster Risk,Climate,4666,8611,heavy rainfall,citizens in islamabad are observing health risks related to heavy rainfall due to changing climate patterns.,[],[],FALSE,FALSE,5.8125,"['citizens', 'in', 'islamabad', 'are', 'observing', 'health', 'risks', 'related', 'to', 'heavy', 'rainfall', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['citizens', 'islamabad', 'observing', 'health', 'risks', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'patterns', '.']","['citizens', 'islamabad', 'observing', 'health', 'risks', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'patterns']","['citizen', 'islamabad', 'observing', 'health', 'risk', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'pattern']",citizen islamabad observing health risk related heavy rainfall due changing climate pattern,12,12,Severe Disaster Concern,Disaster
TWT39,user_597046,Citizens in Thatta are reporting economic pressure related to flooding due to changing climate patterns.,8/23/2024 12:00:00 AM,Thatta,#GlobalWarming,en,-0.1676,Negative,Disaster Risk,Climate,3453,3639,flooding,citizens in thatta are reporting economic pressure related to flooding due to changing climate patterns.,[],[],FALSE,FALSE,6,"['citizens', 'in', 'thatta', 'are', 'reporting', 'economic', 'pressure', 'related', 'to', 'flooding', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['citizens', 'thatta', 'reporting', 'economic', 'pressure', 'related', 'flooding', 'due', 'changing', 'climate', 'patterns', '.']","['citizens', 'thatta', 'reporting', 'economic', 'pressure', 'related', 'flooding', 'due', 'changing', 'climate', 'patterns']","['citizen', 'thatta', 'reporting', 'economic', 'pressure', 'related', 'flooding', 'due', 'changing', 'climate', 'pattern']",citizen thatta reporting economic pressure related flooding due changing climate pattern,11,11,Severe Disaster Concern,Disaster
TWT40,user_813451,Health officials in Islamabad are discussing long-term effects related to flooding in recent months.,5/18/2019 12:00:00 AM,Islamabad,#Environment,en,0,Neutral,Disaster Risk,Climate,3345,3296,flooding,health officials in islamabad are discussing long-term effects related to flooding in recent months.,[],[],FALSE,FALSE,6.214285714,"['health', 'officials', 'in', 'islamabad', 'are', 'discussing', 'long-term', 'effects', 'related', 'to', 'flooding', 'in', 'recent', 'months', '.']","['health', 'officials', 'islamabad', 'discussing', 'long-term', 'effects', 'related', 'flooding', 'recent', 'months', '.']","['health', 'officials', 'islamabad', 'discussing', 'long-term', 'effects', 'related', 'flooding', 'recent', 'months']","['health', 'official', 'islamabad', 'discussing', 'long-term', 'effect', 'related', 'flooding', 'recent', 'month']",health official islamabad discussing long-term effect related flooding recent month,10,10,General Disaster Discussion,Disaster
TWT41,user_32032,Environmental experts in Bahawalpur are observing economic pressure related to air pollution due to changing climate patterns.,9/7/2025 12:00:00 AM,Bahawalpur,#Smog,en,-0.1676,Negative,Health Hazard,Climate,4955,1929,air pollution,environmental experts in bahawalpur are observing economic pressure related to air pollution due to changing climate patterns.,[],[],FALSE,FALSE,6.470588235,"['environmental', 'experts', 'in', 'bahawalpur', 'are', 'observing', 'economic', 'pressure', 'related', 'to', 'air', 'pollution', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['environmental', 'experts', 'bahawalpur', 'observing', 'economic', 'pressure', 'related', 'air', 'pollution', 'due', 'changing', 'climate', 'patterns', '.']","['environmental', 'experts', 'bahawalpur', 'observing', 'economic', 'pressure', 'related', 'air', 'pollution', 'due', 'changing', 'climate', 'patterns']","['environmental', 'expert', 'bahawalpur', 'observing', 'economic', 'pressure', 'related', 'air', 'pollution', 'due', 'changing', 'climate', 'pattern']",environmental expert bahawalpur observing economic pressure related air pollution due changing climate pattern,13,13,Health Hazard,Pollution
TWT42,user_635083,Local communities in Khuzdar are experiencing public safety issues related to extreme weather after recent reports.,10/24/2025 12:00:00 AM,Khuzdar,#PakistanClimate,en,0.2429,Positive,Climate Concern,Climate,1595,3265,extreme weather,local communities in khuzdar are experiencing public safety issues related to extreme weather after recent reports.,[],[],FALSE,FALSE,6.25,"['local', 'communities', 'in', 'khuzdar', 'are', 'experiencing', 'public', 'safety', 'issues', 'related', 'to', 'extreme', 'weather', 'after', 'recent', 'reports', '.']","['local', 'communities', 'khuzdar', 'experiencing', 'public', 'safety', 'issues', 'related', 'extreme', 'weather', 'recent', 'reports', '.']","['local', 'communities', 'khuzdar', 'experiencing', 'public', 'safety', 'issues', 'related', 'extreme', 'weather', 'recent', 'reports']","['local', 'community', 'khuzdar', 'experiencing', 'public', 'safety', 'issue', 'related', 'extreme', 'weather', 'recent', 'report']",local community khuzdar experiencing public safety issue related extreme weather recent report,12,12,Positive Environmental Outlook,General
